,businessId,id,label
847,178,847,INDOOR DINING
848,178,848,CURBSIDE PICKUP
849,178,849,DISINFECTION
850,178,850,TRAINED WORKERS
851,178,851,LOW DENSITY
852,179,852,CURBSIDE PICKUP
853,179,853,TRAINED WORKERS
854,180,854,MASKS REQUIRED
855,180,855,OUTDOOR DINING
856,180,856,INDOOR DINING
857,180,857,CURBSIDE PICKUP
858,180,858,DISINFECTION
859,180,859,TRAINED WORKERS
860,181,860,6 FT APART
861,181,861,OUTDOOR DINING
862,181,862,CURBSIDE PICKUP
863,182,863,MASKS REQUIRED
864,182,864,DISINFECTION
865,182,865,TRAINED WORKERS
866,182,866,ADEQUATE SUPPLIES
867,183,867,6 FT APART
868,183,868,OUTDOOR DINING
869,183,869,INDOOR DINING
870,183,870,CURBSIDE PICKUP
871,184,871,6 FT APART
872,184,872,INDOOR DINING
873,184,873,CURBSIDE PICKUP
874,184,874,DISINFECTION
875,184,875,LOW DENSITY
876,185,876,MASKS REQUIRED
877,185,877,OUTDOOR DINING
878,185,878,INDOOR DINING
879,185,879,LOW DENSITY
880,186,880,MASKS REQUIRED
881,186,881,6 FT APART
882,186,882,TRAINED WORKERS
883,187,883,6 FT APART
884,187,884,INDOOR DINING
885,187,885,CURBSIDE PICKUP
886,187,886,LOW DENSITY
887,188,887,OUTDOOR DINING
888,188,888,INDOOR DINING
889,188,889,CURBSIDE PICKUP
890,188,890,DISINFECTION
891,188,891,ADEQUATE SUPPLIES
892,189,892,OUTDOOR DINING
893,189,893,DISINFECTION
894,189,894,ADEQUATE SUPPLIES
895,190,895,MASKS REQUIRED
896,190,896,OUTDOOR DINING
897,190,897,CURBSIDE PICKUP
898,190,898,TRAINED WORKERS
899,191,899,OUTDOOR DINING
900,191,900,CURBSIDE PICKUP
901,191,901,DISINFECTION
902,191,902,ADEQUATE SUPPLIES
903,192,903,MASKS REQUIRED
904,192,904,6 FT APART
905,192,905,CURBSIDE PICKUP
906,192,906,DISINFECTION
907,192,907,TRAINED WORKERS
908,192,908,LOW DENSITY
909,192,909,ADEQUATE SUPPLIES
910,193,910,6 FT APART
911,193,911,INDOOR DINING
912,194,912,MASKS REQUIRED
913,194,913,6 FT APART
914,194,914,OUTDOOR DINING
915,194,915,INDOOR DINING
916,194,916,TRAINED WORKERS
917,194,917,ADEQUATE SUPPLIES
918,195,918,MASKS REQUIRED
919,195,919,6 FT APART
920,195,920,TRAINED WORKERS
921,195,921,LOW DENSITY
922,195,922,ADEQUATE SUPPLIES
923,196,923,MASKS REQUIRED
924,196,924,6 FT APART
925,196,925,OUTDOOR DINING
926,196,926,CURBSIDE PICKUP
927,196,927,TRAINED WORKERS
928,197,928,OUTDOOR DINING
929,197,929,INDOOR DINING
930,197,930,CURBSIDE PICKUP
931,197,931,DISINFECTION
932,198,932,INDOOR DINING
933,198,933,DISINFECTION
934,199,934,MASKS REQUIRED
935,199,935,OUTDOOR DINING
936,199,936,INDOOR DINING
937,199,937,DISINFECTION
938,199,938,LOW DENSITY
939,199,939,ADEQUATE SUPPLIES
940,200,940,MASKS REQUIRED
941,200,941,INDOOR DINING
942,201,942,MASKS REQUIRED
943,201,943,6 FT APART
944,201,944,OUTDOOR DINING
945,201,945,INDOOR DINING
946,201,946,LOW DENSITY
947,201,947,ADEQUATE SUPPLIES
948,202,948,6 FT APART
949,202,949,OUTDOOR DINING
950,202,950,INDOOR DINING
951,202,951,DISINFECTION
952,202,952,ADEQUATE SUPPLIES
953,203,953,MASKS REQUIRED
954,203,954,OUTDOOR DINING
955,203,955,INDOOR DINING
956,203,956,CURBSIDE PICKUP
957,203,957,TRAINED WORKERS
958,203,958,LOW DENSITY
959,203,959,ADEQUATE SUPPLIES
960,204,960,6 FT APART
961,204,961,OUTDOOR DINING
962,204,962,INDOOR DINING
963,204,963,CURBSIDE PICKUP
964,204,964,DISINFECTION
965,205,965,MASKS REQUIRED
966,205,966,OUTDOOR DINING
967,205,967,CURBSIDE PICKUP
968,205,968,LOW DENSITY
969,205,969,ADEQUATE SUPPLIES
970,206,970,OUTDOOR DINING
971,206,971,INDOOR DINING
972,206,972,CURBSIDE PICKUP
973,206,973,LOW DENSITY
974,206,974,ADEQUATE SUPPLIES
975,207,975,6 FT APART
976,207,976,OUTDOOR DINING
977,207,977,LOW DENSITY
978,208,978,MASKS REQUIRED
979,208,979,6 FT APART
980,208,980,OUTDOOR DINING
981,208,981,INDOOR DINING
982,208,982,DISINFECTION
983,208,983,LOW DENSITY
984,209,984,MASKS REQUIRED
985,209,985,6 FT APART
986,209,986,OUTDOOR DINING
987,209,987,CURBSIDE PICKUP
988,209,988,TRAINED WORKERS
989,209,989,LOW DENSITY
990,209,990,ADEQUATE SUPPLIES
991,210,991,CURBSIDE PICKUP
992,210,992,LOW DENSITY
993,210,993,ADEQUATE SUPPLIES
994,211,994,INDOOR DINING
995,211,995,LOW DENSITY
996,211,996,ADEQUATE SUPPLIES
997,212,997,MASKS REQUIRED
998,212,998,6 FT APART
999,212,999,INDOOR DINING
1000,212,1000,CURBSIDE PICKUP
1001,213,1001,MASKS REQUIRED
1002,213,1002,6 FT APART
1003,213,1003,OUTDOOR DINING
1004,214,1004,MASKS REQUIRED
1005,214,1005,DISINFECTION
1006,214,1006,LOW DENSITY
1007,215,1007,MASKS REQUIRED
1008,215,1008,INDOOR DINING
1009,215,1009,CURBSIDE PICKUP
1010,215,1010,LOW DENSITY
1011,216,1011,MASKS REQUIRED
1012,216,1012,6 FT APART
1013,216,1013,OUTDOOR DINING
1014,216,1014,INDOOR DINING
1015,216,1015,DISINFECTION
1016,216,1016,TRAINED WORKERS
1017,217,1017,MASKS REQUIRED
1018,217,1018,CURBSIDE PICKUP
1019,217,1019,LOW DENSITY
1020,218,1020,MASKS REQUIRED
1021,218,1021,INDOOR DINING
1022,218,1022,TRAINED WORKERS
1023,218,1023,LOW DENSITY
1024,218,1024,ADEQUATE SUPPLIES
1025,219,1025,OUTDOOR DINING
1026,219,1026,CURBSIDE PICKUP
1027,219,1027,DISINFECTION
1028,219,1028,ADEQUATE SUPPLIES
1029,220,1029,OUTDOOR DINING
1030,220,1030,INDOOR DINING
1031,220,1031,CURBSIDE PICKUP
1032,220,1032,LOW DENSITY
1033,220,1033,ADEQUATE SUPPLIES
1034,221,1034,INDOOR DINING
1035,222,1035,MASKS REQUIRED
1036,222,1036,INDOOR DINING
1037,222,1037,CURBSIDE PICKUP
1038,222,1038,DISINFECTION
1039,222,1039,LOW DENSITY
1040,223,1040,MASKS REQUIRED
1041,223,1041,OUTDOOR DINING
1042,223,1042,INDOOR DINING
1043,223,1043,DISINFECTION
1044,223,1044,TRAINED WORKERS
1045,223,1045,LOW DENSITY
1046,224,1046,MASKS REQUIRED
1047,224,1047,6 FT APART
1048,224,1048,OUTDOOR DINING
1049,224,1049,INDOOR DINING
1050,224,1050,CURBSIDE PICKUP
1051,224,1051,LOW DENSITY
1052,225,1052,MASKS REQUIRED
1053,225,1053,OUTDOOR DINING
1054,225,1054,CURBSIDE PICKUP
1055,225,1055,DISINFECTION
1056,226,1056,6 FT APART
1057,226,1057,OUTDOOR DINING
1058,226,1058,CURBSIDE PICKUP
1059,226,1059,DISINFECTION
1060,226,1060,TRAINED WORKERS
1061,226,1061,LOW DENSITY
1062,226,1062,ADEQUATE SUPPLIES
1063,227,1063,OUTDOOR DINING
1064,227,1064,LOW DENSITY
1065,228,1065,CURBSIDE PICKUP
1066,228,1066,DISINFECTION
1067,228,1067,TRAINED WORKERS
1068,229,1068,6 FT APART
1069,229,1069,CURBSIDE PICKUP
1070,229,1070,DISINFECTION
1071,229,1071,TRAINED WORKERS
1072,229,1072,LOW DENSITY
1073,230,1073,6 FT APART
1074,230,1074,CURBSIDE PICKUP
1075,230,1075,TRAINED WORKERS
1076,230,1076,LOW DENSITY
1077,230,1077,ADEQUATE SUPPLIES
1078,231,1078,MASKS REQUIRED
1079,231,1079,6 FT APART
1080,231,1080,OUTDOOR DINING
1081,231,1081,INDOOR DINING
1082,231,1082,CURBSIDE PICKUP
1083,231,1083,TRAINED WORKERS
1084,231,1084,LOW DENSITY
1085,232,1085,OUTDOOR DINING
1086,232,1086,INDOOR DINING
1087,232,1087,CURBSIDE PICKUP
1088,232,1088,TRAINED WORKERS
1089,233,1089,MASKS REQUIRED
1090,233,1090,INDOOR DINING
1091,233,1091,DISINFECTION
1092,233,1092,LOW DENSITY
1093,233,1093,ADEQUATE SUPPLIES
1094,234,1094,6 FT APART
1095,234,1095,OUTDOOR DINING
1096,234,1096,LOW DENSITY
1097,235,1097,MASKS REQUIRED
1098,235,1098,6 FT APART
1099,235,1099,OUTDOOR DINING
1100,235,1100,INDOOR DINING
1101,235,1101,CURBSIDE PICKUP
1102,235,1102,DISINFECTION
1103,235,1103,ADEQUATE SUPPLIES
1104,236,1104,INDOOR DINING
1105,236,1105,CURBSIDE PICKUP
1106,236,1106,TRAINED WORKERS
1107,236,1107,LOW DENSITY
1108,236,1108,ADEQUATE SUPPLIES
1109,237,1109,MASKS REQUIRED
1110,237,1110,INDOOR DINING
1111,237,1111,DISINFECTION
1112,237,1112,TRAINED WORKERS
1113,237,1113,LOW DENSITY
1114,238,1114,MASKS REQUIRED
1115,238,1115,CURBSIDE PICKUP
1116,238,1116,DISINFECTION
1117,238,1117,TRAINED WORKERS
1118,238,1118,LOW DENSITY
1119,238,1119,ADEQUATE SUPPLIES
1120,239,1120,INDOOR DINING
1121,239,1121,DISINFECTION
1122,239,1122,TRAINED WORKERS
1123,239,1123,LOW DENSITY
1124,240,1124,MASKS REQUIRED
1125,240,1125,6 FT APART
1126,240,1126,OUTDOOR DINING
1127,240,1127,INDOOR DINING
1128,240,1128,CURBSIDE PICKUP
1129,241,1129,MASKS REQUIRED
1130,241,1130,6 FT APART
1131,241,1131,CURBSIDE PICKUP
1132,241,1132,TRAINED WORKERS
1133,242,1133,MASKS REQUIRED
1134,242,1134,6 FT APART
1135,242,1135,CURBSIDE PICKUP
1136,242,1136,LOW DENSITY
1137,243,1137,MASKS REQUIRED
1138,243,1138,CURBSIDE PICKUP
1139,243,1139,TRAINED WORKERS
1140,243,1140,ADEQUATE SUPPLIES
1141,244,1141,MASKS REQUIRED
1142,244,1142,6 FT APART
1143,244,1143,OUTDOOR DINING
1144,244,1144,CURBSIDE PICKUP
1145,244,1145,DISINFECTION
1146,244,1146,TRAINED WORKERS
1147,245,1147,INDOOR DINING
1148,245,1148,CURBSIDE PICKUP
1149,245,1149,DISINFECTION
1150,245,1150,LOW DENSITY
1151,245,1151,ADEQUATE SUPPLIES
1152,246,1152,OUTDOOR DINING
1153,246,1153,INDOOR DINING
1154,246,1154,CURBSIDE PICKUP
1155,246,1155,DISINFECTION
1156,246,1156,TRAINED WORKERS
1157,246,1157,LOW DENSITY
1158,247,1158,MASKS REQUIRED
1159,247,1159,6 FT APART
1160,247,1160,OUTDOOR DINING
1161,247,1161,INDOOR DINING
1162,247,1162,CURBSIDE PICKUP
1163,247,1163,DISINFECTION
1164,247,1164,LOW DENSITY
1165,248,1165,CURBSIDE PICKUP
1166,248,1166,TRAINED WORKERS
1167,249,1167,6 FT APART
1168,249,1168,CURBSIDE PICKUP
1169,249,1169,LOW DENSITY
1170,249,1170,ADEQUATE SUPPLIES
1171,250,1171,MASKS REQUIRED
1172,250,1172,OUTDOOR DINING
1173,250,1173,INDOOR DINING
1174,250,1174,DISINFECTION
1175,250,1175,ADEQUATE SUPPLIES
1176,251,1176,MASKS REQUIRED
1177,251,1177,6 FT APART
1178,251,1178,OUTDOOR DINING
1179,251,1179,CURBSIDE PICKUP
1180,251,1180,DISINFECTION
1181,251,1181,ADEQUATE SUPPLIES
1182,252,1182,6 FT APART
1183,252,1183,INDOOR DINING
1184,252,1184,CURBSIDE PICKUP
1185,252,1185,LOW DENSITY
1186,252,1186,ADEQUATE SUPPLIES
1187,253,1187,6 FT APART
1188,253,1188,OUTDOOR DINING
1189,253,1189,DISINFECTION
1190,253,1190,TRAINED WORKERS
1191,253,1191,LOW DENSITY
1192,253,1192,ADEQUATE SUPPLIES
1193,254,1193,MASKS REQUIRED
1194,254,1194,6 FT APART
1195,254,1195,INDOOR DINING
1196,254,1196,CURBSIDE PICKUP
1197,254,1197,DISINFECTION
1198,254,1198,TRAINED WORKERS
1199,254,1199,LOW DENSITY
1200,255,1200,DISINFECTION
1201,255,1201,TRAINED WORKERS
1202,255,1202,ADEQUATE SUPPLIES
1203,256,1203,6 FT APART
1204,256,1204,INDOOR DINING
1205,256,1205,CURBSIDE PICKUP
1206,256,1206,TRAINED WORKERS
1207,256,1207,LOW DENSITY
1208,257,1208,MASKS REQUIRED
1209,257,1209,6 FT APART
1210,257,1210,CURBSIDE PICKUP
1211,257,1211,DISINFECTION
1212,257,1212,LOW DENSITY
1213,258,1213,OUTDOOR DINING
1214,258,1214,INDOOR DINING
1215,258,1215,CURBSIDE PICKUP
1216,258,1216,TRAINED WORKERS
1217,258,1217,ADEQUATE SUPPLIES
1218,259,1218,MASKS REQUIRED
1219,259,1219,OUTDOOR DINING
1220,259,1220,INDOOR DINING
1221,259,1221,DISINFECTION
1222,259,1222,TRAINED WORKERS
1223,259,1223,LOW DENSITY
1224,259,1224,ADEQUATE SUPPLIES
1225,260,1225,MASKS REQUIRED
1226,260,1226,OUTDOOR DINING
1227,260,1227,DISINFECTION
1228,260,1228,LOW DENSITY
1229,260,1229,ADEQUATE SUPPLIES
1230,261,1230,MASKS REQUIRED
1231,261,1231,6 FT APART
1232,261,1232,INDOOR DINING
1233,261,1233,DISINFECTION
1234,261,1234,ADEQUATE SUPPLIES
1235,262,1235,MASKS REQUIRED
1236,262,1236,INDOOR DINING
1237,262,1237,CURBSIDE PICKUP
1238,262,1238,DISINFECTION
1239,262,1239,TRAINED WORKERS
1240,263,1240,MASKS REQUIRED
1241,263,1241,6 FT APART
1242,263,1242,INDOOR DINING
1243,263,1243,CURBSIDE PICKUP
1244,263,1244,DISINFECTION
1245,263,1245,LOW DENSITY
1246,264,1246,6 FT APART
1247,264,1247,OUTDOOR DINING
1248,264,1248,INDOOR DINING
1249,264,1249,CURBSIDE PICKUP
1250,264,1250,DISINFECTION
1251,265,1251,MASKS REQUIRED
1252,265,1252,6 FT APART
1253,265,1253,OUTDOOR DINING
1254,265,1254,TRAINED WORKERS
1255,265,1255,ADEQUATE SUPPLIES
1256,266,1256,MASKS REQUIRED
1257,266,1257,6 FT APART
1258,266,1258,OUTDOOR DINING
1259,266,1259,INDOOR DINING
1260,266,1260,CURBSIDE PICKUP
1261,266,1261,LOW DENSITY
1262,266,1262,ADEQUATE SUPPLIES
1263,267,1263,OUTDOOR DINING
1264,267,1264,DISINFECTION
1265,267,1265,TRAINED WORKERS
1266,267,1266,LOW DENSITY
1267,267,1267,ADEQUATE SUPPLIES
1268,268,1268,MASKS REQUIRED
1269,268,1269,6 FT APART
1270,268,1270,OUTDOOR DINING
1271,268,1271,CURBSIDE PICKUP
1272,268,1272,LOW DENSITY
1273,269,1273,MASKS REQUIRED
1274,269,1274,CURBSIDE PICKUP
1275,269,1275,TRAINED WORKERS
1276,269,1276,ADEQUATE SUPPLIES
1277,270,1277,6 FT APART
1278,270,1278,OUTDOOR DINING
1279,270,1279,CURBSIDE PICKUP
1280,270,1280,TRAINED WORKERS
1281,270,1281,LOW DENSITY
1282,271,1282,OUTDOOR DINING
1283,271,1283,INDOOR DINING
1284,271,1284,DISINFECTION
1285,271,1285,TRAINED WORKERS
1286,272,1286,MASKS REQUIRED
1287,272,1287,OUTDOOR DINING
1288,272,1288,LOW DENSITY
1289,272,1289,ADEQUATE SUPPLIES
1290,273,1290,MASKS REQUIRED
1291,273,1291,6 FT APART
1292,273,1292,OUTDOOR DINING
1293,273,1293,CURBSIDE PICKUP
1294,273,1294,TRAINED WORKERS
1295,273,1295,LOW DENSITY
1296,274,1296,6 FT APART
1297,274,1297,OUTDOOR DINING
1298,274,1298,CURBSIDE PICKUP
1299,274,1299,ADEQUATE SUPPLIES
1300,275,1300,MASKS REQUIRED
1301,275,1301,LOW DENSITY
1302,275,1302,ADEQUATE SUPPLIES
1303,276,1303,MASKS REQUIRED
1304,276,1304,TRAINED WORKERS
1305,277,1305,6 FT APART
1306,277,1306,OUTDOOR DINING
1307,277,1307,INDOOR DINING
1308,277,1308,CURBSIDE PICKUP
1309,277,1309,ADEQUATE SUPPLIES
1310,278,1310,MASKS REQUIRED
1311,278,1311,INDOOR DINING
1312,278,1312,TRAINED WORKERS
1313,278,1313,ADEQUATE SUPPLIES
1314,279,1314,MASKS REQUIRED
1315,279,1315,TRAINED WORKERS
1316,279,1316,ADEQUATE SUPPLIES
1317,280,1317,MASKS REQUIRED
1318,280,1318,OUTDOOR DINING
1319,280,1319,INDOOR DINING
1320,280,1320,CURBSIDE PICKUP
1321,280,1321,TRAINED WORKERS
1322,280,1322,LOW DENSITY
1323,280,1323,ADEQUATE SUPPLIES
1324,281,1324,MASKS REQUIRED
1325,281,1325,6 FT APART
1326,281,1326,OUTDOOR DINING
1327,281,1327,LOW DENSITY
1328,282,1328,6 FT APART
1329,282,1329,OUTDOOR DINING
1330,282,1330,CURBSIDE PICKUP
1331,282,1331,ADEQUATE SUPPLIES
1332,283,1332,MASKS REQUIRED
1333,283,1333,OUTDOOR DINING
1334,283,1334,INDOOR DINING
1335,283,1335,DISINFECTION
1336,283,1336,ADEQUATE SUPPLIES
1337,284,1337,MASKS REQUIRED
1338,284,1338,INDOOR DINING
1339,284,1339,CURBSIDE PICKUP
1340,284,1340,DISINFECTION
1341,284,1341,TRAINED WORKERS
1342,284,1342,LOW DENSITY
1343,285,1343,OUTDOOR DINING
1344,285,1344,CURBSIDE PICKUP
1345,285,1345,DISINFECTION
1346,286,1346,MASKS REQUIRED
1347,286,1347,6 FT APART
1348,286,1348,OUTDOOR DINING
1349,286,1349,DISINFECTION
1350,286,1350,LOW DENSITY
1351,287,1351,OUTDOOR DINING
1352,287,1352,INDOOR DINING
1353,287,1353,CURBSIDE PICKUP
1354,287,1354,DISINFECTION
1355,287,1355,LOW DENSITY
1356,287,1356,ADEQUATE SUPPLIES
1357,288,1357,INDOOR DINING
1358,288,1358,DISINFECTION
1359,288,1359,TRAINED WORKERS
1360,288,1360,LOW DENSITY
1361,289,1361,6 FT APART
1362,289,1362,OUTDOOR DINING
1363,289,1363,INDOOR DINING
1364,289,1364,CURBSIDE PICKUP
1365,289,1365,LOW DENSITY
1366,289,1366,ADEQUATE SUPPLIES
1367,290,1367,INDOOR DINING
1368,290,1368,DISINFECTION
1369,290,1369,TRAINED WORKERS
1370,290,1370,LOW DENSITY
1371,290,1371,ADEQUATE SUPPLIES
1372,291,1372,6 FT APART
1373,291,1373,OUTDOOR DINING
1374,291,1374,DISINFECTION
1375,292,1375,MASKS REQUIRED
1376,292,1376,INDOOR DINING
1377,292,1377,CURBSIDE PICKUP
1378,292,1378,DISINFECTION
1379,292,1379,LOW DENSITY
1380,292,1380,ADEQUATE SUPPLIES
1381,293,1381,DISINFECTION
1382,293,1382,ADEQUATE SUPPLIES
1383,294,1383,MASKS REQUIRED
1384,294,1384,6 FT APART
1385,294,1385,OUTDOOR DINING
1386,294,1386,INDOOR DINING
1387,294,1387,DISINFECTION
1388,294,1388,TRAINED WORKERS
1389,295,1389,OUTDOOR DINING
1390,295,1390,CURBSIDE PICKUP
1391,295,1391,DISINFECTION
1392,295,1392,LOW DENSITY
1393,295,1393,ADEQUATE SUPPLIES
1394,296,1394,OUTDOOR DINING
1395,296,1395,INDOOR DINING
1396,296,1396,CURBSIDE PICKUP
1397,296,1397,TRAINED WORKERS
1398,296,1398,ADEQUATE SUPPLIES
1399,297,1399,MASKS REQUIRED
1400,297,1400,6 FT APART
1401,297,1401,CURBSIDE PICKUP
1402,297,1402,DISINFECTION
1403,297,1403,TRAINED WORKERS
1404,297,1404,LOW DENSITY
1405,298,1405,OUTDOOR DINING
1406,298,1406,INDOOR DINING
1407,298,1407,CURBSIDE PICKUP
1408,298,1408,ADEQUATE SUPPLIES
1409,299,1409,MASKS REQUIRED
1410,299,1410,6 FT APART
1411,299,1411,OUTDOOR DINING
1412,299,1412,INDOOR DINING
1413,299,1413,CURBSIDE PICKUP
1414,300,1414,6 FT APART
1415,300,1415,INDOOR DINING
1416,300,1416,DISINFECTION
1417,300,1417,TRAINED WORKERS
1418,300,1418,LOW DENSITY
1419,301,1419,6 FT APART
1420,301,1420,DISINFECTION
1421,301,1421,LOW DENSITY
1422,301,1422,ADEQUATE SUPPLIES
1423,302,1423,MASKS REQUIRED
1424,302,1424,OUTDOOR DINING
1425,302,1425,CURBSIDE PICKUP
1426,302,1426,DISINFECTION
1427,302,1427,TRAINED WORKERS
1428,302,1428,LOW DENSITY
1429,303,1429,MASKS REQUIRED
1430,303,1430,OUTDOOR DINING
1431,303,1431,DISINFECTION
1432,304,1432,MASKS REQUIRED
1433,304,1433,6 FT APART
1434,304,1434,INDOOR DINING
1435,304,1435,CURBSIDE PICKUP
1436,304,1436,DISINFECTION
1437,304,1437,ADEQUATE SUPPLIES
1438,305,1438,TRAINED WORKERS
1439,305,1439,LOW DENSITY
1440,306,1440,OUTDOOR DINING
1441,306,1441,CURBSIDE PICKUP
1442,306,1442,ADEQUATE SUPPLIES
1443,307,1443,OUTDOOR DINING
1444,307,1444,INDOOR DINING
1445,307,1445,CURBSIDE PICKUP
1446,308,1446,6 FT APART
1447,308,1447,OUTDOOR DINING
1448,308,1448,INDOOR DINING
1449,308,1449,DISINFECTION
1450,308,1450,TRAINED WORKERS
1451,308,1451,ADEQUATE SUPPLIES
1452,309,1452,MASKS REQUIRED
1453,309,1453,6 FT APART
1454,309,1454,OUTDOOR DINING
1455,309,1455,CURBSIDE PICKUP
1456,309,1456,DISINFECTION
1457,309,1457,TRAINED WORKERS
1458,309,1458,LOW DENSITY
1459,310,1459,INDOOR DINING
1460,310,1460,LOW DENSITY
1461,311,1461,6 FT APART
1462,311,1462,OUTDOOR DINING
1463,311,1463,CURBSIDE PICKUP
1464,311,1464,DISINFECTION
1465,312,1465,MASKS REQUIRED
1466,312,1466,OUTDOOR DINING
1467,312,1467,DISINFECTION
1468,312,1468,TRAINED WORKERS
1469,312,1469,LOW DENSITY
1470,312,1470,ADEQUATE SUPPLIES
1471,313,1471,MASKS REQUIRED
1472,313,1472,OUTDOOR DINING
1473,314,1473,MASKS REQUIRED
1474,314,1474,6 FT APART
1475,314,1475,INDOOR DINING
1476,314,1476,CURBSIDE PICKUP
1477,314,1477,DISINFECTION
1478,314,1478,LOW DENSITY
1479,314,1479,ADEQUATE SUPPLIES
1480,315,1480,MASKS REQUIRED
1481,315,1481,OUTDOOR DINING
1482,315,1482,INDOOR DINING
1483,315,1483,DISINFECTION
1484,316,1484,MASKS REQUIRED
1485,316,1485,CURBSIDE PICKUP
1486,316,1486,TRAINED WORKERS
1487,317,1487,MASKS REQUIRED
1488,317,1488,6 FT APART
1489,317,1489,INDOOR DINING
1490,317,1490,LOW DENSITY
1491,317,1491,ADEQUATE SUPPLIES
1492,318,1492,6 FT APART
1493,318,1493,INDOOR DINING
1494,318,1494,CURBSIDE PICKUP
1495,318,1495,DISINFECTION
1496,318,1496,ADEQUATE SUPPLIES
1497,319,1497,TRAINED WORKERS
1498,319,1498,LOW DENSITY
1499,319,1499,ADEQUATE SUPPLIES
1500,320,1500,CURBSIDE PICKUP
1501,320,1501,DISINFECTION
1502,321,1502,INDOOR DINING
1503,321,1503,CURBSIDE PICKUP
1504,321,1504,TRAINED WORKERS
1505,321,1505,LOW DENSITY
1506,321,1506,ADEQUATE SUPPLIES
1507,322,1507,OUTDOOR DINING
1508,322,1508,INDOOR DINING
1509,322,1509,CURBSIDE PICKUP
1510,322,1510,DISINFECTION
1511,322,1511,ADEQUATE SUPPLIES
1512,323,1512,INDOOR DINING
1513,323,1513,CURBSIDE PICKUP
1514,323,1514,DISINFECTION
1515,323,1515,TRAINED WORKERS
1516,324,1516,MASKS REQUIRED
1517,324,1517,CURBSIDE PICKUP
1518,324,1518,DISINFECTION
1519,324,1519,ADEQUATE SUPPLIES
1520,325,1520,6 FT APART
1521,325,1521,DISINFECTION
1522,325,1522,TRAINED WORKERS
1523,325,1523,LOW DENSITY
1524,326,1524,INDOOR DINING
1525,326,1525,CURBSIDE PICKUP
1526,326,1526,LOW DENSITY
1527,326,1527,ADEQUATE SUPPLIES
1528,327,1528,6 FT APART
1529,327,1529,INDOOR DINING
1530,327,1530,CURBSIDE PICKUP
1531,327,1531,DISINFECTION
1532,328,1532,MASKS REQUIRED
1533,328,1533,6 FT APART
1534,328,1534,CURBSIDE PICKUP
1535,328,1535,ADEQUATE SUPPLIES
1536,329,1536,MASKS REQUIRED
1537,329,1537,OUTDOOR DINING
1538,329,1538,INDOOR DINING
1539,329,1539,TRAINED WORKERS
1540,329,1540,ADEQUATE SUPPLIES
1541,330,1541,6 FT APART
1542,330,1542,INDOOR DINING
1543,330,1543,CURBSIDE PICKUP
1544,330,1544,DISINFECTION
1545,330,1545,LOW DENSITY
1546,331,1546,MASKS REQUIRED
1547,331,1547,6 FT APART
1548,331,1548,INDOOR DINING
1549,331,1549,CURBSIDE PICKUP
1550,332,1550,MASKS REQUIRED
1551,332,1551,6 FT APART
1552,332,1552,DISINFECTION
1553,332,1553,TRAINED WORKERS
1554,333,1554,6 FT APART
1555,333,1555,TRAINED WORKERS
1556,333,1556,LOW DENSITY
1557,333,1557,ADEQUATE SUPPLIES
1558,334,1558,MASKS REQUIRED
1559,334,1559,6 FT APART
1560,334,1560,OUTDOOR DINING
1561,334,1561,INDOOR DINING
1562,334,1562,CURBSIDE PICKUP
1563,334,1563,DISINFECTION
1564,334,1564,TRAINED WORKERS
1565,334,1565,LOW DENSITY
1566,335,1566,MASKS REQUIRED
1567,335,1567,6 FT APART
1568,335,1568,OUTDOOR DINING
1569,335,1569,INDOOR DINING
1570,335,1570,CURBSIDE PICKUP
1571,335,1571,ADEQUATE SUPPLIES
1572,336,1572,MASKS REQUIRED
1573,336,1573,6 FT APART
1574,336,1574,OUTDOOR DINING
1575,336,1575,CURBSIDE PICKUP
1576,336,1576,DISINFECTION
1577,336,1577,LOW DENSITY
1578,336,1578,ADEQUATE SUPPLIES
1579,337,1579,MASKS REQUIRED
1580,337,1580,CURBSIDE PICKUP
1581,337,1581,TRAINED WORKERS
1582,338,1582,MASKS REQUIRED
1583,338,1583,INDOOR DINING
1584,338,1584,CURBSIDE PICKUP
1585,338,1585,TRAINED WORKERS
1586,339,1586,MASKS REQUIRED
1587,339,1587,DISINFECTION
1588,340,1588,DISINFECTION
1589,340,1589,ADEQUATE SUPPLIES
1590,341,1590,6 FT APART
1591,341,1591,OUTDOOR DINING
1592,342,1592,MASKS REQUIRED
1593,342,1593,OUTDOOR DINING
1594,342,1594,INDOOR DINING
1595,342,1595,CURBSIDE PICKUP
1596,342,1596,TRAINED WORKERS
1597,342,1597,ADEQUATE SUPPLIES
1598,343,1598,MASKS REQUIRED
1599,343,1599,CURBSIDE PICKUP
1600,343,1600,DISINFECTION
1601,343,1601,LOW DENSITY
1602,343,1602,ADEQUATE SUPPLIES
1603,344,1603,CURBSIDE PICKUP
1604,344,1604,DISINFECTION
1605,344,1605,LOW DENSITY
1606,345,1606,MASKS REQUIRED
1607,345,1607,OUTDOOR DINING
1608,345,1608,CURBSIDE PICKUP
1609,345,1609,ADEQUATE SUPPLIES
1610,346,1610,MASKS REQUIRED
1611,346,1611,OUTDOOR DINING
1612,346,1612,CURBSIDE PICKUP
1613,346,1613,ADEQUATE SUPPLIES
1614,347,1614,MASKS REQUIRED
1615,347,1615,6 FT APART
1616,347,1616,INDOOR DINING
1617,347,1617,CURBSIDE PICKUP
1618,347,1618,DISINFECTION
